text,intent,intent_label
my income equals what amount,93,income
what is my salary,93,income
please give me my salary figure,93,income
how much money was deposited to my bank account from my employer this month,93,income
do you know anything about my income,93,income
what do i earn from my job,93,income
i need more information about my income,93,income
can you provide information on my income,93,income
how much money do i have coming in each month,93,income
what's my income been for the last 6 months,93,income
what amount of money do i earn at work,93,income
what has my income been like,93,income
can you tell me what my income will be this week,93,income
what is my hourly rate,93,income
what's my take home from work,93,income
how much money did i make,93,income
what do you make in a year,93,income
calculate my total income from my job,93,income
can you tell me what my currnet salary is,93,income
tell me how much money i'm earning at my job,93,income
tell me my salary,93,income
how much am i getting paid,93,income
what is my gross income per pay period,93,income
how much am i getting paid today,93,income
what is the total amount of my paychecks over the last year,93,income
advise me of my income,93,income
what does my income amount to,93,income
tell me my salary please,93,income
how much have i earned this week,93,income
i need to know my earnings,93,income
how much can i expect on my next check,93,income
can you tell me my exact salary,93,income
how much am i making at my job,93,income
what is my current net salary,93,income
how much did i get paid,93,income
what's my monthly income,93,income
how much am i getting back from work,93,income
what is your current income,93,income
how much is my income going to be this month,93,income
i need to know how much i make at my job,93,income
what's my paycheck going to be,93,income
can you tell me what i earned,93,income
give me the details on my income,93,income
what is my yearly salary,93,income
i need to know my salary,93,income
what do i have on my list of reminders,76,reminder
what's on my reminder list today,76,reminder
my list of reminders is what,76,reminder
please tell me everything on my list of reminders,76,reminder
what were the reminders that i made,76,reminder
will you repeat my reminder list,76,reminder
please read my reminders,76,reminder
i want to see my reminder list,76,reminder
please look to see if paying bills is on my reminders list currently,76,reminder
check my reminders for mop the floor,76,reminder
what's on the reminder list,76,reminder
what did i want to remember again,76,reminder
what are in my reminders list,76,reminder
what is now on my reminder list,76,reminder
what reminders did i have,76,reminder
what is on my reminder list,76,reminder
read my reminders to me,76,reminder
let me know what's on my list of reminders,76,reminder
is mop the floor already in my reminders,76,reminder
please read all the items on my reminder list,76,reminder
read what i added to the reminder list,76,reminder
tell me my current reminders list,76,reminder
i want to hear everything on my reminder list,76,reminder
can you please repeat my list back to me,76,reminder
confirm that buy a light bulb is on my list of reminders,76,reminder
walk me through the items on my reminder list,76,reminder
did i include cleaning the hamster cage on my list of reminders,76,reminder
tell me my reminders,76,reminder
tell my all my reminders,76,reminder
what did i put on my list of reminders,76,reminder
i wanted to remember what again,76,reminder
is buying a light bulb on my reminders list,76,reminder
can you read me my list of reminders,76,reminder
what are the items on my reminder list,76,reminder
read my reminder list to me,76,reminder
can you read my list back to me,76,reminder
did i set up a reminder to clean the bathroom,76,reminder
can you remind me what i was trying to remember,76,reminder
is there a reminder for my aa meeting on my list,76,reminder
do you know what things i wanted to remember,76,reminder
what did i list in my reminders,76,reminder
what reminders do i have,76,reminder
tell me everything i included on my list of things to remember for later,76,reminder
can you tell me what things i was trying to remember,76,reminder
tell me what is on my reminder list,76,reminder
go through my reminder list with me please,76,reminder
"can you read my reminder list, please",76,reminder
iterate the items on my reminder list,76,reminder
what are the thing i told you to help me remember,76,reminder
please give me a rundown of my reminder list,76,reminder
"hey, slow down and take your time",119,change_speed
how do i speed up the speech of this ai,119,change_speed
speak slower,119,change_speed
can you speak slower please,119,change_speed
reduce your speed of voice,119,change_speed
"can you speak a little faster, please",119,change_speed
can you slow your speaking down,119,change_speed
make your speed a bit slower,119,change_speed
i need to change your voice settings,119,change_speed
slow your speech down,119,change_speed
is it possible to speed up of your replies,119,change_speed
slow down your talking,119,change_speed
change the speed of your voice to slower,119,change_speed
speed up your speech,119,change_speed
will you speak more rapidly,119,change_speed
can you slow down,119,change_speed
i want you to speak to me faster,119,change_speed
"sorry, can you speak a little faster, please",119,change_speed
i can't understand you because of how rapidly you're speaking,119,change_speed
can you please talk slower,119,change_speed
i want you to talk more slowly,119,change_speed
please slow down i can't understand you,119,change_speed
"please increase the speed of your speech, it is too slow",119,change_speed
slow down your talking too fast i don't understand you,119,change_speed
i want your speech settings to be made slower,119,change_speed
can you slow down your speech,119,change_speed
how do i change your options so that you speak more slowly,119,change_speed
decrease the speed of your speech please,119,change_speed
can you change how fast you're talking to speak more slowly,119,change_speed
speed up your talking please,119,change_speed
slow the speech down,119,change_speed
can you talk slower please,119,change_speed
slow down your speech,119,change_speed
can you please not talk so fast,119,change_speed
can you please talk faster,119,change_speed
speak at a slower rate,119,change_speed
present your speech at a slower pace,119,change_speed
please slow down how you're speaking,119,change_speed
you're speaking too fast and i need to change that,119,change_speed
you're talking too fast i need you to slow it down,119,change_speed
please don't speak so fast,119,change_speed
could you not talk so slowly,119,change_speed
speak slower please,119,change_speed
whoa whoa please slow down,119,change_speed
please use a quicker rate of speech,119,change_speed
can i get you to talk at a slightly faster rate,119,change_speed
can you speed up your speech please,119,change_speed
can you speak faster please,119,change_speed
where do i find instructions on how to speed up voice replies,119,change_speed
"speak faster, please",119,change_speed
can you help me begin the process of redeeming credit card points,6,redeem_rewards
could i redeem my credit card points on a new tv,6,redeem_rewards
i want to use my credit card points,6,redeem_rewards
use my credit card points,6,redeem_rewards
how do i use the reward for my bank of hawaii,6,redeem_rewards
cash in rewards for my visa card,6,redeem_rewards
walk me through reward redemption from my barclay's card,6,redeem_rewards
can you tell me how to redeem my credit card points,6,redeem_rewards
how many points do i need before i can redeem them,6,redeem_rewards
help me figure out redemption of my credit card points,6,redeem_rewards
let's use my credit card points,6,redeem_rewards
transfer my cash reward balance to my bank,6,redeem_rewards
i want to cash my credit card points,6,redeem_rewards
i want to redeem my card points for cash,6,redeem_rewards
how do i use reward for my first hawaiian bank,6,redeem_rewards
how do i redeem my credit card points,6,redeem_rewards
how can i cash in rewards on my discover card,6,redeem_rewards
do i need a certain amount of points before i can redeem them,6,redeem_rewards
i'd like to redeem my credit card points,6,redeem_rewards
how can i cash in the rewards i have earned on my amex,6,redeem_rewards
do i have to contact someone to use my credit card points,6,redeem_rewards
"if i want to cash in my american express rewards, how do i do that",6,redeem_rewards
what's the way to cash in my rewards for my citibank card,6,redeem_rewards
can i use my credit card point on amazon,6,redeem_rewards
what do i do to get cach back for points on my discover card,6,redeem_rewards
how do i cash in my reward for chase,6,redeem_rewards
"i want to redeem points on my chase card, but how",6,redeem_rewards
i have a lot of credit card points saved up and would like to start redeeming them,6,redeem_rewards
tell me how to utilize my card points,6,redeem_rewards
i would like to use my credit card points to acquire a new laptop,6,redeem_rewards
what do i do if i want to use my credit card points,6,redeem_rewards
am i able to redeem my credit card points for an amazon gift card,6,redeem_rewards
tell me how to redeem my credit card points,6,redeem_rewards
how do i get cash back for the rewards on my amex card,6,redeem_rewards
i want to utilize my credit card points,6,redeem_rewards
walk me through the process of cashing in on credit card points,6,redeem_rewards
can i convert my credit card points to milage,6,redeem_rewards
how do i redeem my card points,6,redeem_rewards
i have a lot of points saved up from my credit card rewards but don't know how to redeem them,6,redeem_rewards
walk me through the best ways to use my credit card points,6,redeem_rewards
"if i want to redeem miles from my delta skymiles card, how do i do that",6,redeem_rewards
do you think i could get a target gift card with my credit card points,6,redeem_rewards
at what point balance can i redeem my points,6,redeem_rewards
can you check with my credit card company and see if i can redeem my points,6,redeem_rewards
i would like to use my credit card points,6,redeem_rewards
how can i cash in my credit card points,6,redeem_rewards
how can i redeem my credit card points,6,redeem_rewards
how can i redeem the points i've earned with my credit card,6,redeem_rewards
do i have enough points to for a redemption,6,redeem_rewards
what are ways to utilize my credit card points,6,redeem_rewards
how do i change the language that your responses are delivered in,29,change_language
can i change your language,29,change_language
can you speak to me in chinese,29,change_language
what languages can i switch to for your responses,29,change_language
i want to hear from you in german,29,change_language
can you speak in french,29,change_language
change your language to spanish please,29,change_language
can you talk in spanish,29,change_language
can you speak to me in french,29,change_language
make your preferred language english,29,change_language
i want to put you in a different language,29,change_language
let's speak in mandarin instead of english,29,change_language
please give me your responses only in french from now on,29,change_language
"from now on, i want you to answer me using japanese",29,change_language
i want us to speak to each other in spanish from now on,29,change_language
i would like to change your language from portuguese to italian,29,change_language
"change language to french, please",29,change_language
i need your language setting to be russian now,29,change_language
is it ok if i start speaking to you in german,29,change_language
i want you to address me in italian,29,change_language
change the native language,29,change_language
talk to me in italian from now on,29,change_language
can you translate that to french,29,change_language
you should respond in english,29,change_language
is there an option to speak only in mandarin,29,change_language
"i would like to have language set to spanish, please",29,change_language
i want to edit the language,29,change_language
i need to change my speaking to spanish,29,change_language
i need to switch the language for your responses,29,change_language
how can i adjust the spoken language,29,change_language
can you change your language to japanese,29,change_language
i need to change the language to french,29,change_language
"switch the language for your responses, please",29,change_language
please talk to me in spanish,29,change_language
answer me in french,29,change_language
can i give you instructions in japanese,29,change_language
switch the language setting over to german,29,change_language
do you know french,29,change_language
speak in the language english,29,change_language
can you talk to me in italian,29,change_language
change the language you're using to american english,29,change_language
please change the language that you are responding in,29,change_language
please respond in latin from now on,29,change_language
please change your language setting to spanish,29,change_language
i will be speaking chinese going forward,29,change_language
can i speak to you in german,29,change_language
can i start talking to you in french,29,change_language
i need to change language to spanish,29,change_language
please speak german to me from now on,29,change_language
the language i am using will now be italian,29,change_language
pull up my grocery transactions,68,transactions
i want to see my entertainment transactions,68,transactions
what transactions did i make yesterday at the flea market,68,transactions
please give me my last ten debit card transactions in the month of december,68,transactions
how expensive was my most recent transaction,68,transactions
please tell me all of my recent transactions,68,transactions
on my card what all are my latest transactions,68,transactions
can you show me the transactions that were made last night at the restaurant,68,transactions
can i get my transactions for the date of the 23rd,68,transactions
help me get access to my recent transaction history,68,transactions
i need a recent transaction looked into,68,transactions
show me my transactions on clothes at macys,68,transactions
what was the last thing i purchased,68,transactions
can i see my transactions on the 7th,68,transactions
bring up my most recent purchases,68,transactions
please tell me all the transactions i've made recently,68,transactions
show me the transaction on macys,68,transactions
i need to know the transactions i made on the 10th,68,transactions
"before i pay my capital one, what are the most recent transactions i've made",68,transactions
can you check on a transaction for me,68,transactions
open yesterday's last payment,68,transactions
what was my last transaction,68,transactions
show me transactions related to travel,68,transactions
what were my purchases on visa card last month,68,transactions
show my transaction statement,68,transactions
let me check my transaction on my citi card,68,transactions
show me my transactions on make up at sephora,68,transactions
i need to know last months transactions,68,transactions
what did i buy last,68,transactions
can you list all recent transactions,68,transactions
show me recent transactions,68,transactions
what did i spend at target on my barclays card last month,68,transactions
let me know the list of transaction on my first hawaiian bank,68,transactions
i need to know something about my latest transaction,68,transactions
show me the last five transactions,68,transactions
i need to see my shopping transactions,68,transactions
show me the transaction on the food,68,transactions
whats my recent transactions on my card,68,transactions
i would like to take a look at my transaction history,68,transactions
pull up my recent transactions on my mastercard,68,transactions
read off to me the last five transactions i've made,68,transactions
can i see my transactions from yesterday,68,transactions
on my card what have been my recent purchases,68,transactions
show me the last month of transactions,68,transactions
i need some information on a recent transaction,68,transactions
before i make my mastercard payment can you tell me what i've recently charged on it,68,transactions
please tell me my in-person transactions for the last three days using my debit card,68,transactions
when was my most recent transaction,68,transactions
let me check my transaction for first bank card,68,transactions
show me the transactions made on my business card for supplies last quarter,68,transactions
i have to schedule somewhere get my tires checked out,131,schedule_maintenance
"i need an oil change, make an appointment",131,schedule_maintenance
i want to schedule car maintenance,131,schedule_maintenance
how do i schedule getting my tires checked,131,schedule_maintenance
can i please get an appointment to get my oil changed,131,schedule_maintenance
"i don't know why my check engine light is on, i need a mechanic",131,schedule_maintenance
i need help cause my check engine light came on,131,schedule_maintenance
i need to get my tired checked at one of the location,131,schedule_maintenance
the check engine light is on and i need a mechanic,131,schedule_maintenance
schedule car repairs,131,schedule_maintenance
i need someone to look at my check engine light,131,schedule_maintenance
look for auto companies that do scheduled maintenance on my vehicle,131,schedule_maintenance
i want to schedule a tire check up somewhere,131,schedule_maintenance
i need someone to look at my car because my check engine light is on,131,schedule_maintenance
can you make an appointment for an oil change,131,schedule_maintenance
who can i contact about why check engine light is on,131,schedule_maintenance
please schedule an appointment for my oil to get changed,131,schedule_maintenance
can you schedule me a mechanic,131,schedule_maintenance
i want to to schedule maintenance on my vehicle,131,schedule_maintenance
i need to find someone to look at my check engine light,131,schedule_maintenance
i wanna schedule some car maintenance,131,schedule_maintenance
"my engine light came on, so i need to get help",131,schedule_maintenance
i need to schedule car maintenance,131,schedule_maintenance
i need to get my oil change so make an appointment,131,schedule_maintenance
i need some work done on my car so need to schedule auto mechanic for maintenance,131,schedule_maintenance
i got to schedule some car maintenance,131,schedule_maintenance
i need an appointment to get my oil changed,131,schedule_maintenance
i need you to find a mechanic for my check engine light,131,schedule_maintenance
i want to get an appointment to get my oil changed,131,schedule_maintenance
i need the soonest appointment for an oil change,131,schedule_maintenance
schedule an oil change for me,131,schedule_maintenance
"please find someone who specializes in cars, my check engine light has turned on",131,schedule_maintenance
can you please obtain an oil change appointment for me,131,schedule_maintenance
how i do schedule car maintenance,131,schedule_maintenance
schedule a time to get my oil changed,131,schedule_maintenance
who is available to check why my check engine light is on,131,schedule_maintenance
y check engine light currently came on and i need assistance with it,131,schedule_maintenance
make an appointment to check my tires,131,schedule_maintenance
"i am in need of an oil change, set an appointment",131,schedule_maintenance
can someone look at my car cause the check engine light is on,131,schedule_maintenance
how do i schedule car maintenance,131,schedule_maintenance
"who can look at my car, the engine light is on",131,schedule_maintenance
my car needs to be brought for maintenance,131,schedule_maintenance
i'd like to get an appointment to get my oil changed,131,schedule_maintenance
please make an appointment for an oil change,131,schedule_maintenance
please schedule car maintenance for me,131,schedule_maintenance
"i should get my tires checked, schedule that",131,schedule_maintenance
find a mechanic to look at my check engine light,131,schedule_maintenance
my car needs maintenance scheduled,131,schedule_maintenance
is there someone in the area who can check my engine light since it is on,131,schedule_maintenance
i need to know today's date please,95,date
"what is today's month, day and year",95,date
what is tomorrow's date,95,date
today's date is what,95,date
what would tomorrow's date be,95,date
give me tomorrow's date please,95,date
what is today's date,95,date
the date tomorrow is what,95,date
do you have the date,95,date
i need to know today's date,95,date
what's today's date,95,date
i'd like to know what the date is,95,date
what is the date,95,date
i need to know what the date is today,95,date
what is the month and day tomorrow,95,date
can you tell me the date,95,date
i need to know the date in 256 days,95,date
what year is it,95,date
please give me today's date,95,date
"what's the date tomorrow, please",95,date
show me the date,95,date
"in 2 days, what date will it be",95,date
what's the day of the week,95,date
can you tell me the date today,95,date
please share today's date,95,date
what will the date be in 64 days,95,date
please tell me what date it is today,95,date
i would like to know what today's date is,95,date
today is what date,95,date
what day is it today,95,date
what's the current date,95,date
tell me what the date is today,95,date
i would like to know tomorrow's date,95,date
what day of the month is it,95,date
can you tell me today's date,95,date
what day is it gonna be in twenty-one days,95,date
i'd like to know the date tomorrow,95,date
what will the date be 100 days from now,95,date
"tomorrow, what will the date be",95,date
would you please tell me today's date,95,date
what day will it be in fourteen days,95,date
tell me what date it is please,95,date
what's the date 400 days from now,95,date
please tell me today's date,95,date
tell me what the date is tomorrow,95,date
calender says tomorrow is,95,date
what day of the month is it today,95,date
tell me what day it is,95,date
what will the date be in 10 days,95,date
"in 100 days from now, what will be the date",95,date
tell me my usage of vacation days,148,pto_used
how much vacation have i already used this year,148,pto_used
do you know the total number of vacation days i have used,148,pto_used
"including the day i missed because of snow, how much time have i take off work so far",148,pto_used
"how many sick, personal, and vacation days have i billed so far this year",148,pto_used
how many times have i taken off from work this year,148,pto_used
what's the amount of time off i've had,148,pto_used
how many days have i taken off so far,148,pto_used
how many times have i used my annual leave,148,pto_used
look up the amount of vacation days i have used please,148,pto_used
please find out how many of my vacation days i have spent,148,pto_used
have i used any vacation days this year,148,pto_used
get the details on the pto i have used,148,pto_used
how many vacation days have i taken,148,pto_used
check to see how many days off i have used,148,pto_used
check to see how many days off i have used in total so far,148,pto_used
tell me the exact amount of pto i have used,148,pto_used
i need to know how many days so far i've taken off,148,pto_used
what kind of vacation days have i used so far,148,pto_used
how much paid time off have i used,148,pto_used
how many days did i skip work,148,pto_used
i need to know how much of my pto has been used at this point,148,pto_used
tell me the number of days off i took this year,148,pto_used
how many personal days have i taken,148,pto_used
what kind of pto do i have left,148,pto_used
how much paid time off do i have left,148,pto_used
tell me the amount of pto i have used at this point,148,pto_used
my pto used so far is what right now,148,pto_used
how much pto do i have used up,148,pto_used
how many times did i take a day off,148,pto_used
how many vacation days have i spent in total,148,pto_used
how many of my sick days have i gone through,148,pto_used
how many vacation days did i use,148,pto_used
how many vacation days have i used up,148,pto_used
what's the amount of time i've taken off work this year,148,pto_used
i need to know how many vacation days i have used up please,148,pto_used
can you check how much pto i have already used,148,pto_used
how much time did i take off so far,148,pto_used
how many days have i taken off this year,148,pto_used
how much paid time off have i taken,148,pto_used
how much pto has been used on my behalf,148,pto_used
how much pto have i depleted,148,pto_used
please find out how many days off i have used by this point,148,pto_used
look up my total number of days off so far,148,pto_used
i need to know the number of days off i have taken at this point,148,pto_used
"up to this point, how much of my pto have i used",148,pto_used
how many vacation days have i used,148,pto_used
what's the number of day's i've taken off,148,pto_used
can you tell me how many vacation days i've taken,148,pto_used
what's my vacation day usage so far,148,pto_used
can you tell me how to spell manipulation,73,spelling
i forget how to spell xylophone,73,spelling
how do you spell guerrilla,73,spelling
tell me how many p's are in apple,73,spelling
how many ss are in narcissism,73,spelling
how do you spell friend,73,spelling
how is the word acquaintance spelled,73,spelling
how many e's are in sesame,73,spelling
what's the spelling of cancer,73,spelling
i need to know how to spell excellent,73,spelling
i don't know how to spell circumference,73,spelling
what's the right spelling of rambunctious,73,spelling
can you give me a spelling for antipathy,73,spelling
how do you spell out espresso,73,spelling
what is the proper way to spell diamond,73,spelling
spell out potato,73,spelling
tell me how many a's are in magical,73,spelling
how is friend spelled,73,spelling
tell how many a's are in the word happiness,73,spelling
how do you spell antipathy,73,spelling
i don't know how to spell mississippi,73,spelling
how do you spell asian,73,spelling
how do you spell mississippi,73,spelling
i need to know how to spell xylophone,73,spelling
how do you spell superficial,73,spelling
how do you spell verisimilitude,73,spelling
what is the correct spelling of judgment,73,spelling
i don't know how to spell spaghetti,73,spelling
can you tell me how to spell elephant,73,spelling
how is water spelled,73,spelling
how many ts are in tethered,73,spelling
i don't know how to spell anethesia,73,spelling
how many a's can you find in the word happiness,73,spelling
how many es are in receiving,73,spelling
how do you spell tomato,73,spelling
i'd like to know how acommodate is spelled,73,spelling
what's the spelling of multimedia,73,spelling
how do you spell syzygy,73,spelling
i don't know how to spell apparently,73,spelling
what is the correct spelling for antipathy,73,spelling
i don't know how to spell drought,73,spelling
what's the right way to spell indict,73,spelling
tell me how handkerchief is spelled,73,spelling
how do you spell water,73,spelling
i don't know how to spell squirrel,73,spelling
how do you spell hotdog,73,spelling
the word is happiness; how many a's can you find in that word,73,spelling
i don't know how to spell theater,73,spelling
spell the word restaurant for me,73,spelling
i can't figure out how to spell superficial,73,spelling
what is the underlying purpose to life,22,meaning_of_life
what makes life have any meaning,22,meaning_of_life
"would you tell me the meaning of life, please",22,meaning_of_life
what is your explanation for the meaning of life,22,meaning_of_life
do you know what the meaning of life is,22,meaning_of_life
what is the meaning of my life,22,meaning_of_life
what do you think is the meaning of life,22,meaning_of_life
tell the meaning of life,22,meaning_of_life
is there really an answer to the meaning of life,22,meaning_of_life
help me figure out the meaning of life,22,meaning_of_life
research the meaning of life,22,meaning_of_life
what is the meaning of this life,22,meaning_of_life
what's the meaning of this life,22,meaning_of_life
could you tell me the meaning of life,22,meaning_of_life
what is the secret or meaning to life,22,meaning_of_life
life has what meaning or what's the secret to it,22,meaning_of_life
can you share the meaning of life,22,meaning_of_life
can you explain the meaning of life to me,22,meaning_of_life
"i always wonder about the meaning of life, can you tell me",22,meaning_of_life
what is your version on the meaning of life,22,meaning_of_life
what's the purpose of life,22,meaning_of_life
can you tell me life's meaning,22,meaning_of_life
can you tell me the meaning of life,22,meaning_of_life
does my life have meaning,22,meaning_of_life
what's life's meaning,22,meaning_of_life
"could you tell me the meaning of life, please",22,meaning_of_life
meaning of life is,22,meaning_of_life
whats the meaning of life,22,meaning_of_life
whats your take on the meaning of life,22,meaning_of_life
the meaning of life please,22,meaning_of_life
what's the point of this dumpster fire known as life,22,meaning_of_life
why are we here in life,22,meaning_of_life
why do you think we're here,22,meaning_of_life
what is our purpose here on earth,22,meaning_of_life
what is the point of life,22,meaning_of_life
what meaning does life hold,22,meaning_of_life
tell me what is the purpose of life,22,meaning_of_life
define the meaning of life,22,meaning_of_life
what is the meaning of life here,22,meaning_of_life
what does life mean on a deeper level,22,meaning_of_life
i wonder if you can explain the meaning of life,22,meaning_of_life
what's my meaning in life,22,meaning_of_life
what's the purpose of existence,22,meaning_of_life
the meaning of life,22,meaning_of_life
can you share with me your interpretation of the meaning of life,22,meaning_of_life
how do i find the meaning of life,22,meaning_of_life
"can you tell me the meaning of life, please",22,meaning_of_life
is being alive the meaning of life,22,meaning_of_life
i gotta know the meaning of life,22,meaning_of_life
is there a reason people exist,22,meaning_of_life
whats my delta flight's status,80,flight_status
when is my flight due to arrive,80,flight_status
when does my flight arrive,80,flight_status
is there an update on flight dl123,80,flight_status
when does boarding for my flight begin,80,flight_status
how long until delta is at the gate,80,flight_status
can you update me with the status of flight dl123,80,flight_status
whats the status of my south west flight,80,flight_status
i would appreciate it if you could tell me the status of my southwest flight,80,flight_status
what is the scheduled landing time for my flight,80,flight_status
what is the projected time frame for the flight to land,80,flight_status
when's my flight getting here,80,flight_status
whats the status of my delta flight,80,flight_status
do you mind informing me the status of my southwest flight,80,flight_status
please tell me the status of my southwest flight,80,flight_status
look up when my flight is set to start boarding,80,flight_status
at what time will my flight begin boarding,80,flight_status
when should i expect my flight to come in,80,flight_status
what time will i be able to board the plane,80,flight_status
can you tell me what time this flight is going to land,80,flight_status
tell me the status of flight dl123,80,flight_status
when is my plane scheduled to land,80,flight_status
can you check when my flight lands,80,flight_status
is there any news on flight dl123,80,flight_status
what's my flight's eta,80,flight_status
will my delta flight leave on time,80,flight_status
i wanna know when my flight scheduled to board,80,flight_status
tell me what time my flight ought to be landing,80,flight_status
at what point will this flight start letting people board,80,flight_status
when will my flight land,80,flight_status
i gotta know when my flight will land,80,flight_status
i would like to know when my flight scheduled to board,80,flight_status
when's my flight boarding,80,flight_status
what time will my flight be boarding,80,flight_status
when will my jetblue flight get here,80,flight_status
is my delta flight on time,80,flight_status
what time is my flight supposed to board,80,flight_status
when will i get to my destination,80,flight_status
what time is my flight scheduled to leave,80,flight_status
so when is my flight landing,80,flight_status
is flight dl123 on time,80,flight_status
when should the flight land,80,flight_status
give me the status of flight dl123,80,flight_status
i need to know the status of my alaska air flight,80,flight_status
can you tell me the status of my delta flight,80,flight_status
i need to know the status of flight dl123,80,flight_status
please tell me when my flight will land,80,flight_status
please inform me when my flight scheduled to board,80,flight_status
when will my delta flight depart,80,flight_status
at what time will my flight land,80,flight_status
will you tell me my spending limit,41,credit_limit
tell me my visa's credit limit,41,credit_limit
what's my visa limit,41,credit_limit
what's my visa card's credit limit,41,credit_limit
what is my spending limit on my mastercard,41,credit_limit
what is my limit on my visa card,41,credit_limit
how can i check my credit card limit,41,credit_limit
i need to know what the visa card credit limit is,41,credit_limit
please check my credit limit on my visa,41,credit_limit
tell me the credit limit on my mastercard,41,credit_limit
tel me the credit limit for my credit card,41,credit_limit
how high is my credit limit for my navy federal card,41,credit_limit
could you share what my current credit limit is,41,credit_limit
do you know my credit limit for the visa card,41,credit_limit
how high is my credit limit for my citigroup card,41,credit_limit
how high is my credit limit for my wells fargo card,41,credit_limit
tell me the credit on my mastercard,41,credit_limit
what's my limit on my visa card,41,credit_limit
can i please know the credit limit for my citibank card,41,credit_limit
i wanna know the limit on my credit card,41,credit_limit
what's the credit limit on my discovery card,41,credit_limit
i want to know my spending limit,41,credit_limit
tell me the limit for credit on my mastercard,41,credit_limit
how high is my credit limit for my childrens place card,41,credit_limit
how much can i spend wth my visa,41,credit_limit
what's my current credit limit,41,credit_limit
what's the credit limit on my account,41,credit_limit
how high is my credit limit for my chase card,41,credit_limit
what is my credit limit looking like,41,credit_limit
how high of a credit limit do i have on my amex card,41,credit_limit
what is my credit limit at,41,credit_limit
please let me know the credit limit on my citibank card,41,credit_limit
i need know my credit limit on my american express card,41,credit_limit
what's my visa card's limit,41,credit_limit
i would love to know my spending limit,41,credit_limit
please tell me my spending limit,41,credit_limit
what's the credit limit on my visa,41,credit_limit
whats the max i can spend on my visa,41,credit_limit
how much am i allowed to spend on my discover card,41,credit_limit
can you let me know what my credit limit is for my visa card,41,credit_limit
what is the credit limit for my bank of america card,41,credit_limit
i need to know my spending limit on my visa,41,credit_limit
how much is my credit limit,41,credit_limit
what credit limit do i have,41,credit_limit
what is the current credit limit i have on my wells fargo mastercard,41,credit_limit
what's the credit limit on my visa card,41,credit_limit
what is the max credit limit for my card,41,credit_limit
look up the credit limit for my visa,41,credit_limit
credit limit,41,credit_limit
can you tell me my spending limit,41,credit_limit
i'm not sure what the answer is,121,maybe
i dont know,121,maybe
i'm unsure of the proper answer,121,maybe
either one would work,121,maybe
i'm unsure of the answer,121,maybe
it could be either,121,maybe
"one or the other, or both",121,maybe
i don't know how to answer to that,121,maybe
"might be true, might be false",121,maybe
i have no earthly idea at all,121,maybe
perhaps either of them,121,maybe
no idea,121,maybe
"it could be either, i think",121,maybe
possibly,121,maybe
not a clue,121,maybe
i don't have a clue,121,maybe
i can't answer that,121,maybe
who knows,121,maybe
i dunno,121,maybe
maybe either,121,maybe
i'm not sure of that,121,maybe
i have no clue,121,maybe
i'm unsure,121,maybe
cant say,121,maybe
i haven't the foggiest,121,maybe
i don't know the answer to that,121,maybe
im not sure,121,maybe
im not certain,121,maybe
i don't really know,121,maybe
i have no knowledge about it,121,maybe
maybe is my answer,121,maybe
i don't know for sure,121,maybe
i am not to sure about that,121,maybe
maybe,121,maybe
"sorry, i do not know",121,maybe
"hmmm, either could be a choice",121,maybe
hell if i know,121,maybe
i know it could be either one,121,maybe
shit if i know,121,maybe
i can't answer yes or no right now,121,maybe
both maybe,121,maybe
it depends,121,maybe
i can't make up my mind,121,maybe
"not sure, maybe",121,maybe
i'm sure it could be either,121,maybe
either or should work,121,maybe
"no idea, sorry",121,maybe
really dont know,121,maybe
it may be either one,121,maybe
that's a possibility,121,maybe
"at 9 tomorrow, set off the alarm",83,alarm
set my alarm for 6am tomorrow,83,alarm
can you set alarm for me,83,alarm
i want to make an alarm,83,alarm
wake me up at 6 am,83,alarm
put in an alarm for 5pm,83,alarm
make an alarm for me,83,alarm
set an alarm for 5 pm,83,alarm
please set alarm for me,83,alarm
set up an alarm,83,alarm
i want to be woken up at 9 tomorrow,83,alarm
i'd like a new alarm set for 6am,83,alarm
set the alarm to go off at 9 tomorrow,83,alarm
set an alarm to go to sleep and another to wake up,83,alarm
"set an alarm for 6am, please",83,alarm
can i turn on the alarm now,83,alarm
i want an alarm at 5pm,83,alarm
i need an alarm at 8 pm,83,alarm
i need an alarm for 6am,83,alarm
please create a new alarm for me,83,alarm
set an alarm to start work and another to stop,83,alarm
i want an alarm to go off at 9 am,83,alarm
can you alert me at 6 in the morning,83,alarm
set an alarm for my meeting and another for my phone call,83,alarm
can you play an alarm at 5pm,83,alarm
set me an alarm for 4pm and another for 5pm,83,alarm
create an alarm for 6am,83,alarm
tomorrow i need an alarm at 7 tomorrow,83,alarm
i need you to set alarm for me,83,alarm
set an alarm for me for 10:00 and another one set for 4:00,83,alarm
i need an alarm set,83,alarm
create an alarm for me,83,alarm
create alarm,83,alarm
i need you to schedule an alarm,83,alarm
please create an alarm for 5:45 am and an alarm for 6:15 am,83,alarm
please set an alarm for mid day,83,alarm
tomorrow i would like an alarm for 9 tomorrow,83,alarm
i need alarms set for 6am and 615am,83,alarm
set an alarm for lunch and another for dinner,83,alarm
set up two alarms one for 10am and another for 2pm,83,alarm
create an alarm for 9 am and another one for 11 am,83,alarm
help me get up at eight thirty in the morning tomorrow,83,alarm
please create one alarm for 330 pm and one for 8 pm,83,alarm
make up a new alarm,83,alarm
can you make an alarm for 7 am,83,alarm
